model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
moment,zero_shot,0.12876809,9.721473,1.2614353,0.9177033,0.9177033,68083.45,5.22147274017334,0.30246547,25.668005,4.0583715
moment,zero_shot,0.19161075,4.5085287,1.6736691,1.0399705,1.0399705,841130.44,4.508528709411621,0.56187737,29.237932,4.3647623
moment,zero_shot,0.16452414,5.5895157,2.2491264,1.166001,1.166001,909816.25,2.4104843139648438,0.45557407,40.284943,5.0249
moment,zero_shot,0.11870902,7.7186356,2.3581448,1.2463564,1.2463564,267947.4,7.718635559082031,0.24374191,36.173054,4.8292017
moment,zero_shot,0.10377449,4.131706,1.3337188,0.92176217,0.92176217,101404.05,0.36829376220703125,0.23877324,32.96287,4.580106
moment,zero_shot,0.15951401,8.731424,1.3723706,0.9297941,0.9297941,113501.914,0.7314243316650391,0.38762417,18.994328,3.5391345
moment,zero_shot,0.24120419,9.286639,1.33316,0.9484354,0.9484354,343017.72,4.213360786437988,0.7208872,16.737295,3.2518725
moment,zero_shot,0.16906689,4.6624017,1.4118063,0.9658735,0.9658735,207814.62,0.16240167617797852,0.48334548,24.229614,3.916331
moment,zero_shot,0.090647124,7.4628754,1.0164365,0.79119515,0.79119515,61442.344,7.4628753662109375,0.16872191,21.404537,3.6741104
moment,zero_shot,0.068518385,6.1258683,1.3726345,0.9634627,0.9634627,66044.84,3.125868320465088,0.115810096,35.949287,4.7048464
moment,zero_shot,0.0961381,2.937506,1.2494735,0.8702669,0.8702669,47383.73,19.062494039535522,0.16831815,25.112669,3.9382849
moment,zero_shot,0.13306858,9.669429,1.7831054,1.0461028,1.0461028,309536.88,9.669428825378418,0.32067096,35.269043,4.92093
moment,zero_shot,0.116344504,3.699626,0.75472224,0.6967255,0.6967255,43960.668,3.6996259689331055,0.29347676,18.011604,3.3581321
moment,zero_shot,0.13396642,3.987112,0.88528883,0.7442144,0.7442144,95395.91,1.987112045288086,0.32184693,15.997033,3.147212
moment,zero_shot,0.14298661,8.623444,1.6188905,1.0354879,1.0354879,218867.62,0.623443603515625,0.32664382,29.543333,4.3208923
moment,zero_shot,0.17030437,8.489185,1.3375177,0.97618353,0.97618353,348763.9,5.489185333251953,0.42500314,18.9147,3.4515142
moment,zero_shot,0.14809097,3.1378994,2.9968863,1.430607,1.430607,540020.4,3.137899398803711,0.29780227,41.12337,5.212229
moment,zero_shot,0.13589075,5.6534514,1.3214469,0.9339056,0.9339056,138980.31,5.653451442718506,0.3335715,27.726416,4.193496
moment,zero_shot,0.26058453,9.052557,1.2727759,0.9197446,0.9197446,637730.0,1.0525569915771484,0.63865304,12.211941,2.7933617
moment,zero_shot,0.059977192,7.772364,1.9203529,1.0618207,1.0618207,108766.875,5.772364139556885,0.08718161,55.74901,5.875772
