model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
timemoe,zero_shot,0.26058453,9.052557,0.8417454,0.8216409,0.8216409,637172.350099906,9.052556991577148,0.96568656,11.481892,2.6967463
timemoe,zero_shot,0.059977192,7.772364,0.4015056,0.5109947,0.5109947,214733.8406933269,7.772364139556885,0.41697916,53.691803,5.8432274
timemoe,zero_shot,0.163347,6.144622,0.579041,0.6721619,0.6721619,177712.04087167128,6.144621849060059,0.9255495,28.14075,4.360075
timemoe,zero_shot,0.110690385,3.2546847,0.45951802,0.59385693,0.59385693,73132.23010273452,3.2546846866607666,0.93905157,44.325256,5.3812256
timemoe,zero_shot,0.19099702,2.2087166,1.1241326,0.94677055,0.94677055,444185.26600584335,2.208716630935669,0.9137119,22.254353,3.4870799
timemoe,zero_shot,0.14250684,1.8613383,0.7314523,0.7598637,0.7598637,327603.9510984568,1.8613382577896118,0.9942253,39.06201,4.9962025
timemoe,zero_shot,0.13843217,5.1287766,0.7242075,0.7668134,0.7668134,355011.98436875717,5.128776550292969,0.9950366,41.827812,5.003786
timemoe,zero_shot,0.18958846,5.809607,1.1397185,0.91656303,0.91656303,560709.3681819901,5.809607028961182,0.8575937,29.4192,4.213115
timemoe,zero_shot,0.16396026,5.7370443,0.27967998,0.4757964,0.4757964,27516.046099540694,5.737044334411621,1.0007068,8.592126,2.32167
timemoe,zero_shot,0.21072537,3.1521358,0.8142377,0.80773187,0.80773187,358533.41502384446,3.1521358489990234,0.97040576,19.865513,3.5771642
timemoe,zero_shot,0.19386229,5.2652464,0.93131757,0.868242,0.868242,302453.49142363085,5.265246391296387,0.99942297,22.30541,3.8322988
timemoe,zero_shot,0.2167531,8.366371,1.1299912,0.95039356,0.95039356,785068.7448684768,8.366371154785156,0.9761783,21.638008,3.7178502
timemoe,zero_shot,0.20777875,4.5366435,0.43686444,0.59338343,0.59338343,185676.38174945506,4.5366435050964355,0.9876082,9.142479,2.423047
timemoe,zero_shot,0.1645621,6.4426622,0.7109182,0.7473912,0.7473912,437285.80502438353,6.442662239074707,0.9492252,20.879217,3.8088064
timemoe,zero_shot,0.08720164,5.0449014,0.31953,0.47864988,0.47864988,80529.40044486162,5.044901371002197,0.74814385,36.378956,4.797963
timemoe,zero_shot,0.15639676,6.990083,0.6201169,0.6926961,0.6926961,338639.78586624254,6.99008321762085,0.90524185,23.140934,3.8468442
timemoe,zero_shot,0.11023397,4.455346,0.47286308,0.6133943,0.6133943,201733.655626422,4.45534610748291,0.95453876,38.444008,4.853615
timemoe,zero_shot,0.080656305,9.220163,0.41903698,0.51954764,0.51954764,212313.0610734566,9.220163345336914,0.48392218,35.945564,4.83959
timemoe,zero_shot,0.15105404,1.598013,0.9982169,0.89964485,0.89964485,799183.9636996683,1.5980130434036255,1.0004712,56.32717,6.023891
timemoe,zero_shot,0.17009374,2.0524268,1.2107787,0.9489423,0.9489423,1108900.8921639246,2.052426815032959,0.8019368,32.92267,4.6469984
