model,mode,snr_gt,freq_true,mse_vs_clean,mae_vs_clean,crps_vs_clean,spectral_mse,peak_freq_error,sfer,mse_vs_noisy,mae_vs_noisy
chronos,zero_shot,0.15105404,1.598013,1.0025063,0.86938655,0.66200197,835851.8,1.5980130434036255,0.9961906,56.78418,6.052349
chronos,zero_shot,0.17009374,2.0524268,1.2864587,0.96087605,0.78759766,1.5352038e+06,2.052426815032959,0.7547603,32.85147,4.623097
chronos,zero_shot,0.21695383,5.0249324,1.1460762,0.93704283,0.79177797,1.1774481e+06,5.024932384490967,0.92371756,21.581364,3.6854143
chronos,zero_shot,0.09419733,3.1411104,0.3737018,0.49415842,0.3871873,137536.23,3.141110420227051,0.6274652,25.335646,4.1182446
chronos,zero_shot,0.07483001,1.6585603,0.15675874,0.34922972,0.25951356,9861.567,1.6585602760314941,0.85347074,33.69008,4.617584
chronos,zero_shot,0.1654901,9.856996,0.8073975,0.8018572,0.6517456,366405.25,9.856995582580566,0.95731956,31.45917,4.3383665
chronos,zero_shot,0.1340642,7.250002,0.3133037,0.4993504,0.37281382,30345.934,6.750001907348633,0.9480179,20.676462,3.5572443
chronos,zero_shot,0.17381896,4.0561724,0.6786897,0.7318931,0.5830723,382445.75,4.0561723709106445,0.9357047,23.709085,3.9669445
chronos,zero_shot,0.13282447,9.312964,0.53800344,0.65244865,0.50068295,130742.03,9.31296443939209,0.9985981,40.73238,5.3249426
chronos,zero_shot,0.19373651,1.3054976,0.91055965,0.83695227,0.63778114,104799.87,0.3054976463317871,0.65329945,14.566851,3.0998378
chronos,zero_shot,0.12619536,2.9870284,0.49997658,0.627103,0.48635894,253037.05,2.9870283603668213,0.9937076,25.875265,4.092353
chronos,zero_shot,0.11420753,8.607345,0.15313713,0.34220165,0.26161307,14137.681,8.607344627380371,0.85692215,9.350177,2.413454
chronos,zero_shot,0.11641913,8.275312,0.32305235,0.49614584,0.38046253,33599.297,8.275312423706055,0.91365176,23.348736,3.7216475
chronos,zero_shot,0.19440466,2.1868339,1.8881373,1.1885929,0.8852291,95975.75,0.18683385848999023,0.5321812,22.725702,3.6713347
chronos,zero_shot,0.09266595,6.7793436,0.59826887,0.6555346,0.49899256,121574.9,6.779343605041504,0.712877,45.912792,5.130728
chronos,zero_shot,0.21843149,1.1438764,0.32280493,0.49079484,0.3800172,92289.484,1.1438764333724976,1.0968488,5.8156147,2.0103145
chronos,zero_shot,0.0814915,2.2803066,0.18426032,0.36809677,0.27483633,9427.391,2.280306577682495,0.75314814,20.253944,3.626854
chronos,zero_shot,0.11540924,5.140651,0.49201232,0.59085435,0.4626971,133258.53,5.140651226043701,0.7670487,28.501432,4.2497973
chronos,zero_shot,0.0979508,2.4213088,0.3681881,0.5093795,0.3858803,88305.66,2.421308755874634,0.6887257,24.136448,3.8354366
chronos,zero_shot,0.112559766,2.8023896,0.6861565,0.69383764,0.53562963,206198.12,2.802389621734619,0.77269375,31.890802,4.5305443
